email_address,label,email_text
user3417@example.com,ham,He remains a bro amongst bros
user3418@example.com,ham,Uhhhhrmm isnt having tb test bad when youre sick
user3419@example.com,ham,But i haf enuff space got like 4 mb...
user3420@example.com,spam,LIFE has never been this much fun and great until you came in. You made it truly special for me. I won't forget you! enjoy @ one gbp/sms
user3421@example.com,spam,Do you want a new Video phone? 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 per week Free delTOMORROW call 08002888812 or reply NOW
user3422@example.com,spam,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066368470"
user3423@example.com,spam,Welcome! Please reply with your AGE and GENDER to begin. e.g 24M
user3424@example.com,spam,Freemsg: 1-month unlimited free calls! Activate SmartCall Txt: CALL to No: 68866. Subscriptn3gbp/wk unlimited calls Help: 08448714184 Stop?txt stop landlineonly
user3425@example.com,spam,Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save £s with Free texts/weekend calls. Text YES for a callback orno to opt out
user3426@example.com,spam,Am new 2 club & dont fink we met yet Will B gr8 2 C U Please leave msg 2day wiv ur area 09099726553 reply promised CARLIE x Calls£1/minMobsmore LKPOBOX177HP51FL
user3427@example.com,ham,True. Its easier with her here.
user3428@example.com,ham,Sure but since my parents will be working on Tuesday I don't really need a cover story
user3429@example.com,ham,Haha okay... Today weekend leh...
user3430@example.com,ham,"""Hi darlin did youPhone me? Im atHome if youwanna chat."""
user3431@example.com,ham,I don't know jack shit about anything or i'd say/ask something helpful but if you want you can pretend that I did and just text me whatever in response to the hypotheticalhuagauahahuagahyuhagga
user3432@example.com,ham,You've always been the brainy one.
user3433@example.com,ham,Yeah if we do have to get a random dude we need to change our info sheets to PARTY  &lt;#&gt; /7 NEVER STUDY just to be safe
user3434@example.com,spam,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.
user3435@example.com,ham,"Christmas is An occasion that is Celebrated as a Reflection of UR... Values..., Desires..., Affections...&amp; Traditions.... Have an ideal Christmas..."
user3436@example.com,ham,Sending you greetings of joy and happiness. Do have a gr8 evening
user3437@example.com,ham,"""Hi darlin i cantdo anythingtomorrow as myparents aretaking me outfor a meal. when are u free? Katexxx"""
user3438@example.com,ham,If india win or level series means this is record:)
user3439@example.com,ham,Then what about further plan?
user3440@example.com,ham,Its good to hear from you
user3441@example.com,ham,"awesome, how do I deal with the gate? Charles told me last night but, uh, yeah"
user3442@example.com,ham,What time you thinkin of goin?
user3443@example.com,spam,Get a FREE mobile video player FREE movie. To collect text GO to 89105. Its free! Extra films can be ordered t's and c's apply. 18 yrs only
user3444@example.com,spam,Save money on wedding lingerie at www.bridal.petticoatdreams.co.uk Choose from a superb selection with national delivery. Brought to you by WeddingFriend
user3445@example.com,ham,Your board is working fine. The issue of overheating is also reslove. But still software inst is pending. I will come around 8'o clock.
user3446@example.com,ham,Yes but I don't care cause I know its there!
user3447@example.com,ham,"wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine ""KUDI""yarasu dhina vaazhthukkal. .."
user3448@example.com,ham,"Mon okie lor... Haha, best is cheap n gd food la, ex oso okie... Depends on whether wana eat western or chinese food... Den which u prefer..."
user3449@example.com,ham,Sitting ard nothing to do lor. U leh busy w work?
user3450@example.com,ham,Its  &lt;#&gt; k here oh. Should i send home for sale.
user3451@example.com,ham,Sorry. || mail? ||
user3452@example.com,ham,Ya just telling abt tht incident..
user3453@example.com,ham,Yes we were outside for like 2 hours. And I called my whole family to wake them up cause it started at 1 am
user3454@example.com,ham,Ugh just got outta class
user3455@example.com,ham,"Nowadays people are notixiquating the laxinorficated opportunity for bambling of entropication.... Have you ever oblisingately opted ur books for the masteriastering amplikater of fidalfication? It is very champlaxigating, i think it is atrocious.. Wotz Ur Opinion???? Junna"
user3456@example.com,ham,I dont have any of your file in my bag..i was in work when you called me.i 'll tell you if i find anything in my room.
user3457@example.com,ham,No need lar. Jus testing e phone card. Dunno network not gd i thk. Me waiting 4 my sis 2 finish bathing so i can bathe. Dun disturb u liao u cleaning ur room.
user3458@example.com,ham,Ok. I.ll do you right later.
user3459@example.com,ham,Friendship poem: Dear O Dear U R Not Near But I Can Hear Dont Get Fear Live With Cheer No More Tear U R Always my Dear. Gud ni8
user3460@example.com,ham,Have your lunch and come quickly and open the door:)
user3461@example.com,spam,Not heard from U4 a while. Call me now am here all night with just my knickers on. Make me beg for it like U did last time 01223585236 XX Luv Nikiyu4.net
user3462@example.com,ham,I am back. Bit long cos of accident on a30. Had to divert via wadebridge.I had a brilliant weekend thanks. Speak soon. Lots of love
user3463@example.com,ham,"K.. I yan jiu liao... Sat we can go 4 bugis vill one frm 10 to 3 den hop to parco 4 nb. Sun can go cine frm 1030 to 2, den hop to orc mrt 4 hip hop at 4..."
user3464@example.com,spam,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com
user3465@example.com,ham,i am seeking a lady in the street and a freak in the sheets. Is that you?
user3466@example.com,ham,My phone
user3467@example.com,ham,"Haha figures, well I found the piece and priscilla's bowl"
user3468@example.com,ham,"Actually fuck that, just do whatever, do find an excuse to be in tampa at some point before january though"
user3469@example.com,spam,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only
user3470@example.com,ham,yay! finally lol. i missed our cinema trip last week :-(
user3471@example.com,ham,All day working day:)except saturday and sunday..
user3472@example.com,ham,aathi..where are you dear..
user3473@example.com,ham,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams
user3474@example.com,ham,"I think I‘m waiting for the same bus! Inform me when you get there, if you ever get there."
user3475@example.com,ham,You getting back any time soon?
user3476@example.com,ham,", how's things? Just a quick question."
user3477@example.com,ham,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng"
user3478@example.com,ham,"I can probably come by, everybody's done around  &lt;#&gt;  right?"
user3479@example.com,ham,I got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the  &lt;#&gt; day return period ended.
user3480@example.com,ham,I can ask around but there's not a lot in terms of mids up here
user3481@example.com,ham,Be sure to check your yahoo email. We sent photos yesterday
user3482@example.com,ham,What was she looking for?
user3483@example.com,ham,Wherre's my boytoy ? :-(
user3484@example.com,spam,Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow
user3485@example.com,ham,"Hello, my love! How goes that day ? I wish your well and fine babe and hope that you find some job prospects. I miss you, boytoy ... *a teasing kiss*"
user3486@example.com,ham,Tell my  bad character which u Dnt lik in me. I'll try to change in  &lt;#&gt; . I ll add tat 2 my new year resolution. Waiting for ur reply.Be frank...good morning.
user3487@example.com,ham,No:-)i got rumour that you going to buy apartment in chennai:-)
user3488@example.com,ham,"Yeah, probably earlier than that"
user3489@example.com,ham,Change windows logoff sound..
user3490@example.com,ham,Still i have not checked it da. . .
user3491@example.com,ham,I'm also came to room.
user3492@example.com,ham,Huh but i got lesson at 4 lei n i was thinkin of going to sch earlier n i tot of parkin at kent vale...
user3493@example.com,ham,Ok.
user3494@example.com,ham,I will reach office around  &lt;DECIMAL&gt; . &amp; my mobile have problem. You cann't get my voice. So call you asa i'll free
user3495@example.com,ham,"Cool, text me when you head out"
user3496@example.com,spam,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000878. PoBox45W2TG150P"
user3497@example.com,spam,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text"
user3498@example.com,ham,Happy birthday... May u find ur prince charming soon n dun work too hard...
user3499@example.com,ham,"Oh, the grand is having a bit of a party but it doesn't mention any cover charge so it's probably first come first served"
user3500@example.com,ham,You said to me before i went back to bed that you can't sleep for anything.
user3501@example.com,ham,I hope you arnt pissed off but id would really like to see you tomorrow. Love me xxxxxxxxxxxxxX
user3502@example.com,spam,Dorothy@kiefer.com (Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..
user3503@example.com,ham,says the  &lt;#&gt;  year old with a man and money. I'm down to my last  &lt;#&gt; . Still waiting for that check.
user3504@example.com,ham,I will come to ur home now
user3505@example.com,ham,Free any day but i finish at 6 on mon n thurs...
user3506@example.com,ham,Will you be here for food
user3507@example.com,ham,"life alle mone,eppolum oru pole allalo"
user3508@example.com,ham,Nite...
user3509@example.com,ham,"Two fundamentals of cool life: ""Walk, like you are the KING""...! OR ""Walk like you Dont care,whoever is the KING""!... Gud nyt"
user3510@example.com,ham,"Camera quite good, 10.1mega pixels, 3optical and 5digital dooms. Have a lovely holiday, be safe and i hope you hav a good journey! Happy new year to you both! See you in a couple of weeks!"
user3511@example.com,ham,Hi Petey!noim ok just wanted 2 chat coz avent spoken 2 u 4 a long time-hope ur doin alrite.have good nit at js love ya am.x
user3512@example.com,ham,I just saw ron burgundy captaining a party boat so yeah
user3513@example.com,ham,I'm serious. You are in the money base
user3514@example.com,ham,Already one guy loving you:-.
user3515@example.com,ham,Staff of placement training in Amrita college.
user3516@example.com,ham,I always chat with you. In fact i need money can you raise me?
user3517@example.com,ham,I'm job profile seems like bpo..
user3518@example.com,ham,"Well, I was about to give up cos they all said no they didn‘t do one nighters. I persevered and found one but it is very cheap so i apologise in advance. It is just somewhere to sleep isnt it?"
user3519@example.com,ham,"So you think i should actually talk to him? Not call his boss in the morning? I went to this place last year and he told me where i could go and get my car fixed cheaper. He kept telling me today how much he hoped i would come back in, how he always regretted not getting my number, etc."
user3520@example.com,ham,Are you willing to go for apps class.
user3521@example.com,ham,Hanging out with my brother and his family
user3522@example.com,ham,No it will reach by 9 only. She telling she will be there. I dont know
user3523@example.com,ham,Hey... are you going to quit soon? Xuhui and i working till end of the month
user3524@example.com,ham,"Im sorry bout last nite it wasnt ur fault it was me, spouse it was pmt or sumthin! U 4give me? I think u shldxxxx"
user3525@example.com,ham,Try neva mate!!
user3526@example.com,ham,Yeah that'd pretty much be the best case scenario
user3527@example.com,ham,I not free today i haf 2 pick my parents up tonite...
user3528@example.com,ham,"""HEY BABE! FAR 2 SPUN-OUT 2 SPK AT DA MO... DEAD 2 DA WRLD. BEEN SLEEPING ON DA SOFA ALL DAY, HAD A COOL NYTHO, TX 4 FONIN HON, CALL 2MWEN IM BK FRMCLOUD 9! J X"""
user3529@example.com,ham,Should i send you naughty pix? :)
user3530@example.com,spam,"You are a £1000 winner or Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 09071517866 Now! 150ppmPOBox10183BhamB64XE"
user3531@example.com,spam,"Xmas & New Years Eve tickets are now on sale from the club, during the day from 10am till 8pm, and on Thurs, Fri & Sat night this week. They're selling fast!"
user3532@example.com,ham,"Tyler (getting an 8th) has to leave not long after 9, can you get here in like an hour?"
user3533@example.com,ham,Prepare to be pounded every night...
user3534@example.com,ham,"Actually, my mobile is full of msg. And i m doing a work online, where i need to send them  &lt;#&gt;  sent msg i wil explain u later."
user3535@example.com,ham,"Sorry, I'll call later"
user3536@example.com,ham,Good evening! How are you?
user3537@example.com,ham,I'm at home. Please call
user3538@example.com,ham,Oic cos me n my sis got no lunch today my dad went out... So dunno whether 2 eat in sch or wat...
user3539@example.com,ham,"Mmmmm ... It was sooooo good to wake to your words this morning, my Love!! Mmmm fuck ... I love you too, my Lion ... *devouring kiss from across the sea*"
user3540@example.com,ham,We are pleased to inform that your application for Airtel Broadband is processed successfully. Your installation will happen within 3 days.
user3541@example.com,ham,What happen dear. Why you silent. I am tensed
user3542@example.com,ham,"I'll get there at 3, unless you guys want me to come some time sooner"
user3543@example.com,ham,If you are not coughing then its nothing
user3544@example.com,ham,Ü come lt 25 n pass to me lar
user3545@example.com,ham,I'm e person who's doing e sms survey...
user3546@example.com,ham,Lol ok ill try to send. Be warned Sprint is dead slow. You'll prolly get it tomorrow
user3547@example.com,ham,Thank You meet you monday
user3548@example.com,ham,SO IS TH GOWER MATE WHICH IS WHERE I AM!?! HOW R U MAN? ALL IS GOOD IN WALES ILL B BACK MORROW. C U THIS WK? WHO WAS THE MSG 4?  RANDOM!
user3549@example.com,spam,"Rock yr chik. Get 100's of filthy films &XXX pics on yr phone now. rply FILTH to 69669. Saristar Ltd, E14 9YT 08701752560. 450p per 5 days. Stop2 cancel"
user3550@example.com,ham,"Single line with a big meaning::::: ""Miss anything 4 ur ""Best Life"" but, don't miss ur best life for anything... Gud nyt..."
user3551@example.com,ham,"I got like $ &lt;#&gt; , I can get some more later though. Get whatever you feel like"
user3552@example.com,ham,"Dad wanted to talk about the apartment so I got a late start, omw now"
user3553@example.com,ham,I love you both too :-)
user3554@example.com,ham,Lol u still feeling sick?
user3555@example.com,ham,Din i tell u jus now 420
user3556@example.com,ham,am up to my eyes in philosophy
user3557@example.com,spam,From next month get upto 50% More Calls 4 Ur standard network charge 2 activate Call 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ Cost £1.50 min MobcudB more
user3558@example.com,ham,Ok lor. I'm in town now lei.
user3559@example.com,ham,I had it already..sabarish asked me to go..
user3560@example.com,ham,No da. . Vijay going to talk in jaya tv
user3561@example.com,spam,URGENT! We are trying to contact U Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050000460 from land line. Claim J89. po box245c2150pm
user3562@example.com,ham,Lol I know! Hey someone did a great inpersonation of flea on the forums. I love it!
user3563@example.com,spam,Text BANNEDUK to 89555 to see! cost 150p textoperator g696ga 18+ XXX
user3564@example.com,ham,Still chance there. If you search hard you will get it..let have a try :)
user3565@example.com,spam,"Auction round 4. The highest bid is now £54. Next maximum bid is £71. To bid, send BIDS e. g. 10 (to bid £10) to 83383. Good luck."
user3566@example.com,ham,Do you always celebrate NY's with your family ?
user3567@example.com,ham,"We know TAJ MAHAL as symbol of love. But the other lesser known facts 1. Mumtaz was Shahjahan's 4th wife, out of his 7 wifes. 2. Shahjahan killed Mumtaz's husband to marry her. 3. Mumtaz died in her  &lt;#&gt; th delivery. 4. He then married Mumtaz's sister. Question arises where the Hell is the LOVE?:-| -The Great Hari-"
user3568@example.com,ham,Its ok..come to my home it vl nice to meet and v can chat..
user3569@example.com,spam,Collect your VALENTINE'S weekend to PARIS inc Flight & Hotel + £200 Prize guaranteed! Text: PARIS to No: 69101. www.rtf.sphosting.com
user3570@example.com,ham,Sent me de webadres for geting salary slip
user3571@example.com,ham,She's fine. Sends her greetings
user3572@example.com,spam,Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY £10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg
user3573@example.com,ham,But you dint in touch with me.
user3574@example.com,ham,"Yup, leaving right now, be back soon"
user3575@example.com,spam,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt
user3576@example.com,ham,Yeah sure I'll leave in a min
user3577@example.com,ham,And do you have any one that can teach me how to ship cars.
user3578@example.com,ham,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL"
user3579@example.com,ham,Yeah confirmed for you staying at  that weekend
user3580@example.com,ham,They said ü dun haf passport or smth like dat.. Or ü juz send to my email account..
user3581@example.com,ham,"Multiply the numbers independently and count decimal points then, for the division, push the decimal places like i showed you."
user3582@example.com,ham,"Have a lovely night and when you wake up to see this message, i hope you smile knowing all is as should be. Have a great morning"
user3583@example.com,ham,Ard 4 lor...
user3584@example.com,ham,You are right. Meanwhile how's project twins comin up
user3585@example.com,ham,I sent your maga that money yesterday oh.
user3586@example.com,spam,Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY £10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&
user3587@example.com,ham,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams
user3588@example.com,spam,I am hot n horny and willing I live local to you - text a reply to hear strt back from me 150p per msg Netcollex LtdHelpDesk: 02085076972 reply Stop to end
user3589@example.com,ham,Our ride equally uneventful - not too many of those pesky cyclists around at that time of night ;).
user3590@example.com,ham,If you were/are free i can give. Otherwise nalla adi entey nattil kittum
user3591@example.com,ham,I've sent my wife your text. After we buy them she'll tell you what to do. So just relax. We should go get them this wkend.
user3592@example.com,ham,I am in escape theatre now. . Going to watch KAVALAN in a few minutes
user3593@example.com,ham,How much would it cost to hire a hitman
user3594@example.com,ham,I anything lor...
user3595@example.com,ham,"Sorry, I'll call later"
user3596@example.com,spam,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 08000930705
user3597@example.com,ham,Huh but i cant go 2 ur house empty handed right?
user3598@example.com,ham,Good morning princess! Happy New Year!
user3599@example.com,spam,Congratulations YOU'VE Won. You're a Winner in our August £1000 Prize Draw. Call 09066660100 NOW. Prize Code 2309.
user3600@example.com,ham,"Aight, we'll head out in a few"
user3601@example.com,ham,Then wat r u doing now? Busy wif work?
user3602@example.com,ham,I know you mood off today
user3603@example.com,ham,"Jay told me already, will do"
user3604@example.com,ham,Cps is causing the outages to conserve energy.
user3605@example.com,ham,"I'm not sure, I was just checking out what was happening around the area"
user3606@example.com,ham,Hey morning what you come to ask:-) pa...
user3607@example.com,ham,Jordan got voted out last nite!
user3608@example.com,ham,"That means you got an A in epi, she.s fine. She.s here now."
user3609@example.com,ham,I have no idea where you are
user3610@example.com,ham,Pls come quick cant bare this.
user3611@example.com,ham,Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.
user3612@example.com,ham,"Call me. I m unable to cal. Lets meet bhaskar, and deep"
user3613@example.com,ham,No. I.ll meet you in the library
user3614@example.com,ham,"K, my roommate also wants a dubsack and another friend may also want some so plan on bringing extra, I'll tell you when they know for sure"
user3615@example.com,ham,Depends on individual lor e hair dresser say pretty but my parents say look gong. U kaypoh.. I also dunno wat she collecting.
user3616@example.com,ham,Ok c ü then.
user3617@example.com,ham,I enjoy watching and playing football and basketball. Anything outdoors. And you?
user3618@example.com,ham,"Can you please ask macho what his price range is, does he want something new or used plus it he only interfued in the blackberry bold  &lt;#&gt;  or any bb"
user3619@example.com,ham,Sorry sent blank msg again. Yup but trying 2 do some serious studying now.
user3620@example.com,ham,Hey check it da. I have listed da.
user3621@example.com,spam,8007 25p 4 Alfie Moon's Children in Need song on ur mob. Tell ur m8s. Txt TONE CHARITY to 8007 for nokias or POLY CHARITY for polys :zed 08701417012 profit 2 charity
user3622@example.com,ham,I meant as an apology from me for texting you to get me drugs at  &lt;#&gt; at night
user3623@example.com,ham,That means from february to april i'll be getting a place to stay down there so i don't have to hustle back and forth during audition season as i have since my sister moved away from harlem.
user3624@example.com,ham,Goin to workout lor... Muz lose e fats...
user3625@example.com,ham,"Damn, poor zac doesn't stand a chance"
user3626@example.com,ham,No message..no responce..what happend?
user3627@example.com,ham,I want to tel u one thing u should not mistake me k THIS IS THE MESSAGE THAT YOU SENT:)
user3628@example.com,ham,Yeah right! I'll bring my tape measure fri!
user3629@example.com,ham,Still chance there. If you search hard you will get it..let have a try :)
user3630@example.com,ham,Meeting u is my work. . . Tel me when shall i do my work tomorrow
user3631@example.com,ham,Should I head straight there or what
user3632@example.com,spam,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX £1.50
user3633@example.com,ham,Thank you princess! You are so sexy...
user3634@example.com,ham,Oooh I got plenty of those!
user3635@example.com,ham,Hui xin is in da lib.
user3636@example.com,ham,Its a big difference.  &lt;#&gt;  versus  &lt;#&gt;  every  &lt;#&gt; hrs
user3637@example.com,ham,"It's not that you make me cry. It's just that when all our stuff happens on top of everything else, it pushes me over the edge. You don't underdtand how often i cry over my sorry, sorry life."
user3638@example.com,ham,"""ME 2 BABE I FEEL THE SAME LETS JUST 4GET ABOUT IT+BOTH TRY +CHEER UP+NOT FIT SOO MUCHXXLOVE U LOCAXX"""
user3639@example.com,ham,You know what hook up means right?
user3640@example.com,spam,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07090298926 to re-schedule. Ref:9307622"
user3641@example.com,ham,Wat's da model num of ur phone?
user3642@example.com,ham,He's really into skateboarding now despite the fact that he gets thrown off of it and winds up with bandages and shit all over his arms every five minutes
user3643@example.com,spam,"You can stop further club tones by replying ""STOP MIX"" See my-tone.com/enjoy. html for terms. Club tones cost GBP4.50/week. MFL, PO Box 1146 MK45 2WT (2/3)"
user3644@example.com,ham,My house here e sky quite dark liao... If raining then got excuse not 2 run already rite... Hee...
user3645@example.com,ham,"Sorry, left phone upstairs. OK, might be hectic but would be all my birds with one fell swoop. It's a date."
user3646@example.com,ham,* Thought I didn't see you.
user3647@example.com,spam,wamma get laid?want real doggin locations sent direct to your mobile? join the UKs largest dogging network. txt dogs to 69696 now!nyt. ec2a. 3lp £1.50/msg.
user3648@example.com,ham,Carlos says we can pick up from him later so yeah we're set
user3649@example.com,ham,"Hey babe, my friend had to cancel, still up for a visit ?"
user3650@example.com,ham,As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune
user3651@example.com,ham,Hmm ill have to think about it... ok you're forgiven! =D
user3652@example.com,ham,"We are hoping to get away by 7, from Langport. You still up for town tonight?"
user3653@example.com,ham,Want to send me a virtual hug?... I need one
user3654@example.com,ham,"Probably not, still going over some stuff here"
user3655@example.com,ham,It has issues right now. Ill fix for her by tomorrow.
user3656@example.com,ham,Why i come in between you people
user3657@example.com,ham,Senthil group company Apnt 5pm.
user3658@example.com,ham,Oh really?? Did you make it on air? What's your talent?
user3659@example.com,ham,Studying. But i.ll be free next weekend.
user3660@example.com,ham,R u here yet? I'm wearing blue shirt n black pants.
user3661@example.com,ham,Wait.i will come out.. &lt;#&gt;  min:)
user3662@example.com,ham,I will reach ur home in  &lt;#&gt;  minutes
user3663@example.com,ham,Well then you have a great weekend!
user3664@example.com,ham,"What are you doing in langport? Sorry, but I'll probably be in bed by 9pm. It sucks being ill at xmas! When do you and go2sri lanka?"
user3665@example.com,ham,"Frnd s not juz a word.....not merely a relationship.....its a silent promise which says ... "" I will be with YOU "" Wherevr.. Whenevr.. Forevr... Gudnyt dear.."
user3666@example.com,ham,Huh? 6 also cannot? Then only how many mistakes?
user3667@example.com,ham,Ha... U jus ate honey ar? So sweet...
user3668@example.com,ham,I'm turning off my phone. My moms telling everyone I have cancer. And my sister won't stop calling. It hurts to talk. Can't put up with it. See u when u get home. Love u
user3669@example.com,ham,"Honey ? Sweetheart ? Darling ? Sexy buns ? Sugar plum ? Loverboy ? I miss you, boytoy ... *smacks your ass* Did you go to the gym too ?"
user3670@example.com,ham,Thanks for loving me so. You rock
user3671@example.com,ham,Yeah imma come over cause jay wants to do some drugs
user3672@example.com,ham,Ok thanx... Take care then...
user3673@example.com,ham,Yup. Thk of u oso boring wat.
user3674@example.com,ham," came to look at the flat, seems ok, in his 50s? * Is away alot wiv work. Got woman coming at 6.30 too."
user3675@example.com,ham,Moji just informed me that you saved our lives. Thanks.
user3676@example.com,spam,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
user3677@example.com,ham,Whos this am in class:-)
user3678@example.com,ham,Hey r ü still online? I've finished the formatting...
user3679@example.com,ham,Great! So what attracts you to the brothas?
user3680@example.com,spam,Promotion Number: 8714714 - UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 £1.50perWKsub
user3681@example.com,ham,Stupid.its not possible
user3682@example.com,ham,I cant pick the phone right now. Pls send a message
user3683@example.com,ham,LOL what happens in Vegas stays in vegas
user3684@example.com,ham,"Hello, hello, hi lou sorry it took so long 2 reply- I left mobile at friends in Lancaster, just got it bak Neway im sorry I couldnt make ur bday 2 hun!"
user3685@example.com,ham,When did i use soc... I use it only at home... Ü dunno how 2 type it in word ar...
user3686@example.com,ham,Dad says hurry the hell up
user3687@example.com,ham,Wake me up at  &lt;#&gt;  am morning:)
user3688@example.com,ham,"I get out of class in bsn in like  &lt;#&gt;  minutes, you know where advising is?"
user3689@example.com,ham,Great! I shoot big loads so get ready!
user3690@example.com,ham,I'll meet you in the lobby
user3691@example.com,ham,You still coming tonight?
user3692@example.com,ham,What happen dear tell me
user3693@example.com,ham,"Sir, i am waiting for your call, once free please call me."
user3694@example.com,ham,No i am not having not any movies in my laptop
user3695@example.com,ham,I was about to do it when i texted. I finished a long time ago and showered and er'ything!
user3696@example.com,ham,Ok im not sure what time i finish tomorrow but i wanna spend the evening with you cos that would be vewy vewy lubly! Love me xxx
user3697@example.com,ham,"Hello, As per request from  &lt;#&gt;  Rs.5 has been transfered to you"
user3698@example.com,ham,I am in tirupur.  call you da.
user3699@example.com,spam,You are a winner you have been specially selected to receive £1000 cash or a £2000 award. Speak to a live operator to claim call 087147123779am-7pm. Cost 10p
user3700@example.com,ham,S:)but he had some luck.2 catches put down:)
user3701@example.com,ham,How i noe... Did ü specify da domain as nusstu... Ü still in sch...
user3702@example.com,ham,Oh...i asked for fun. Haha...take care. ü
user3703@example.com,ham,Shall i get my pouch?
user3704@example.com,ham,Hey loverboy! I love you !! I had to tell ... I look at your picture and ache to feel you between my legs ... Fuck I want you ... I need you ... I crave you .
user3705@example.com,ham,"How is my boy? No sweet words left for me this morning ... *sighs* ... How goes you day, my love ? Did you start your studying?"
user3706@example.com,ham,Kent vale lor... Ü wait 4 me there ar?
user3707@example.com,ham,Ok. Very good. Its all about making that money.
user3708@example.com,ham,Reading gud habit.. Nan bari hudgi yorge pataistha ertini kano:-)
user3709@example.com,ham,Aight do you still want to get money
user3710@example.com,spam,Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870
user3711@example.com,ham,Ok.ok ok..then..whats ur todays plan
user3712@example.com,ham,ARE YOU IN TOWN? THIS IS V. IMPORTANT
user3713@example.com,ham,"Sorry pa, i dont knw who ru pa?"
user3714@example.com,ham,Wat u doing there?
user3715@example.com,ham,If i not meeting ü all rite then i'll go home lor. If ü dun feel like comin it's ok.
user3716@example.com,ham,"Oh, i will get paid. The most outstanding one is for a commercial i did for Hasbro...in AUGUST! They made us jump through so many hoops to get paid. Still not."
user3717@example.com,ham,"I am late,so call you tomorrow morning.take care sweet dreams....u and me...ummifying...bye."
user3718@example.com,ham,Networking technical support associate.
user3719@example.com,ham,I'm gonna rip out my uterus.
user3720@example.com,ham,Cool. Do you like swimming? I have a pool and jacuzzi at my house.
user3721@example.com,spam,"Thanks for your ringtone order, reference number X49. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182. From: [colour=red]text[/colour]TXTstar"
user3722@example.com,ham,"Yeah why not, is the gang all ready"
user3723@example.com,ham,Blank is Blank. But wat is blank? Lol
user3724@example.com,ham,I'm in a movie... Collect car oredi...
user3725@example.com,ham,We left already we at orchard now.
user3726@example.com,spam,"Hi there, 2nights ur lucky night! Uve been invited 2 XCHAT, the Uks wildest chat! Txt CHAT to 86688 now! 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs"
user3727@example.com,ham,Nothing spl..wat abt u and whr ru?
user3728@example.com,ham,No chikku nt yet.. Ya i'm free
user3729@example.com,ham,"Aldrine, rakhesh ex RTM here.pls call.urgent."
